Author cleaned,Author editable,Viaf id,Viaf OK,Internal id,Internal id OK,notes,class
"Ravasi, Gianfranco","Ravasi, Gianfranco",http://viaf.org/viaf/49261977,,1305,1305,,1
"Olivieri, Achille","Olivieri, Achille",http://viaf.org/viaf/49273908,,15,15,,1
"Olivieri, A.","Olivieri, Achille",http://viaf.org/viaf/49273908,,15,15,,1
"De Marco, E.","De Marco, E.",http://viaf.org/viaf/49327949,,553,553,,2
"Richard, Jean","Richard, Jean",http://viaf.org/viaf/4935868,,175,175,,2
"Borean, Linda","Borean, Linda",http://viaf.org/viaf/49394674,,1133,1133,,1
"Kuntz, Marion Leathers","Leathers Kuntz, Marion",http://viaf.org/viaf/4943005,,181,181,,1
"Momo, Arnaldo","Momo, Arnaldo",http://viaf.org/viaf/4943257,,84,84,,1
"Nemeth, Gizella","Nemeth Papo, Gizella",http://viaf.org/viaf/49439956,,1221,1221,,1
"Gorra, Marcella","Gorra, Marcella",http://viaf.org/viaf/4944707,,688,688,,1
"Billanovich, M. P.","Billanovich, Maria Pia",http://viaf.org/viaf/4945884,http://viaf.org/viaf/202910976,1435,1435,,1
"Gaier, Martin","Gaier, Martin",http://viaf.org/viaf/49515429,,341,341,,1
"Lazzarini, Lino","Lazzarini, Lino",http://viaf.org/viaf/49593243,,364,364,,1
"Lazzarini, L.","Lazzarini, Lino",http://viaf.org/viaf/49593243,,364,364,,1
"Poli, Giovanni","Poli, Giovanni",http://viaf.org/viaf/4989515,,305,305,,1
"Marra, Giulio","Marra, Giulio",http://viaf.org/viaf/4990919,,558,558,,1
"Pezzolo, P.","Pezzolo, P.",http://viaf.org/viaf/4997647,,430,430,,2
"Pezzolo, Luciano","Pezzolo, Luciano",http://viaf.org/viaf/4997647,,1024,1024,,1
"Karsenti, Bruno","Karsenti, Bruno",http://viaf.org/viaf/5001237,,439,439,,1
"Fantelli, Pier Luigi","Fantelli, Pier Luigi",http://viaf.org/viaf/5005639,,1431,1431,,1
"Manno, Antonio","Manno, Antonio",http://viaf.org/viaf/5012547,http://viaf.org/viaf/100274311,59,59,,1
"Fogolari, Giulia","Fogolari, Giulia",http://viaf.org/viaf/5030586,,1069,1069,,1
"Albanese, G.","Albanese, G.",http://viaf.org/viaf/50380866,,1169,1169,,2
"Scotti, Giovanni","Scotti, Giovanni",http://viaf.org/viaf/50432881,,109,109,,2
"Battilotti, D.","Battilotti, Donata",http://viaf.org/viaf/5053769,,1185,1185,,1
"Azzara, C.","Azzara, Claudio",http://viaf.org/viaf/5065490,http://viaf.org/viaf/46926748,25,25,,1
"Vecchiato, F.","Vecchiato, Francesco",http://viaf.org/viaf/5077177,,1178,1178,,1
"Bertolini, Alberto","Bertolini, Alberto",http://viaf.org/viaf/50836011,,455,455,,2
"BERTOLINI, ALBERTO","Bertolini, Alberto",http://viaf.org/viaf/50836011,,455,455,,2
"PISANI, OLGA","Pisani, Olga",http://viaf.org/viaf/50969703,,1338,1338,,1
"Biferali, Fabrizio","Biferali, Fabrizio",http://viaf.org/viaf/51061557,,85,85,,1
"Frank, Martina","Frank, Martina",http://viaf.org/viaf/5112084,,840,840,,1
"Finzi, C.","Finzi, C.",http://viaf.org/viaf/5117515,,1270,1270,,2
"Rinaldi, Massimo","Rinaldi, Massimo",http://viaf.org/viaf/51189232,,1349,1349,,1
"Sicking, Louis","Sicking, Louis",http://viaf.org/viaf/5148774,,941,941,,1
"Ulianich, Boris","Ulianich, Boris",http://viaf.org/viaf/5151223,,1086,1086,,1
"Borgo, Michela Dal","Dal Borgo, Michela ",http://viaf.org/viaf/51557518,,727,727,,1
"Polli, Silvio","Polli, Silvio",http://viaf.org/viaf/516486,,1437,1437,,1
"Plebani, Tiziana","Plebani, Tiziana",http://viaf.org/viaf/5167154,,893,893,,1
"Georgelin, Jean","Georgelin, Jean",http://viaf.org/viaf/51690011,,1075,1075,,1
"Zanderigo Rosolo, G.","Zanderigo Rosolo, Giandomenico",http://viaf.org/viaf/51698777,,460,460,,1
"Marangon, P.","Marangon, Paolo",http://viaf.org/viaf/51719299,,1016,1016,,1
"Sartori, Franco","Sartori, Franco",http://viaf.org/viaf/51770943,,464,464,,1
"Messedaglia, Luigi","Messedaglia, Luigi",http://viaf.org/viaf/51817465,,885,885,,1
"Messedaglia, L.","Messedaglia, Luigi",http://viaf.org/viaf/51817465,,885,885,,1
"Evangelisti, Paolo","Evangelisti, Paolo",http://viaf.org/viaf/51862972,,1272,1272,,1
"Beniscelli, Alberto","Beniscelli, Alberto",http://viaf.org/viaf/51866319,,1445,1445,,1
"Rugolo, Ruggero","Rugolo, Ruggero",http://viaf.org/viaf/51918087,,376,376,,1
"Zerbinati, E.","Zerbinati, Enrico",http://viaf.org/viaf/51980025,,128,128,,1
"Conzato, Antonio","Conzato, Antonio",http://viaf.org/viaf/52019469,,1424,1424,,1
"Caponi, M.","Caponi, M.",http://viaf.org/viaf/52029897,,919,919,,2
"SALSOTTO, CARLO","Salsotto, Carlo",http://viaf.org/viaf/52070922,,991,991,,1
"Pitteri, Giorgio","Pitteri, Giorgio",http://viaf.org/viaf/52708585,,1120,1120,,1
"Augliera, Chiara","Augliera, Chiara",http://viaf.org/viaf/52828942,,1074,1074,,1
"Stanco, Gianfranco","Stanco, Gianfranco",http://viaf.org/viaf/52885199,,552,552,,1
"Papadaki, Aspasia","Papadákī, Aspasía",http://viaf.org/viaf/52909093,,30,30,,1
"Fiammazzo, A.","Fiammazzo, Antonio",http://viaf.org/viaf/5295310,,618,618,,1
"Cossàr, B. M.","Cossàr, Ranieri Mario",http://viaf.org/viaf/53074782,,111,111,,1
"MarioCossàr, Ranieri","Cossàr, Ranieri Mario",http://viaf.org/viaf/53074782,,570,111,,1
"Cossar, R. M.","Cossàr, Ranieri Mario",http://viaf.org/viaf/53074782,,665,111,,1
"Cossàr, Ranieri Mario","Cossàr, Ranieri Mario",http://viaf.org/viaf/53074782,,1056,111,,1
"Rasi, Pietro","Rasi, Pietro",http://viaf.org/viaf/53805455,,516,516,,1
"Farah, Cristina Ubax Ali","Ali Farah, Cristina Ubax ",http://viaf.org/viaf/53926751,,818,818,,1
"Sullam, Angelo","Sullam, Angelo",http://viaf.org/viaf/54046661,,334,334,,2
"Bottaro, F.","Bottaro, F.",http://viaf.org/viaf/54144711,,1311,1311,,2
"Davis, James C.","Davis, James C.",http://viaf.org/viaf/54146437,http://viaf.org/viaf/22164024,1227,1227,,1
"Casarin, Francesca Meneghetti","Meneghetti Casarin, Francesca ",http://viaf.org/viaf/54157339,,736,736,,1
"Carile, Antonio","Carile, Antonio",http://viaf.org/viaf/54163171,,392,392,,1
"Carile, A.","Carile, Antonio",http://viaf.org/viaf/54163171,,392,392,,1
"Aricò, Angela Caracciolo","Caracciolo Aricò, Angela",http://viaf.org/viaf/54168146,,598,598,,1
"Aricó, Angela Caracciolo","Caracciolo Aricò, Angela",http://viaf.org/viaf/54168146,,598,598,,1
"Caracciolo, A.","Caracciolo Aricò, Angela",http://viaf.org/viaf/54168146,,742,598,,1
"Stuparich, Giani","Stuparich, Giani",http://viaf.org/viaf/54177899,,383,383,,1
"Lipinski, Angelo","Lipinski, Angelo",http://viaf.org/viaf/5419802,,838,838,,1
"Scapecchi, Piero","Scapecchi, Piero",http://viaf.org/viaf/54202438,,205,205,,1
"Marchiori, Giuseppe","Marchiori, Giuseppe",http://viaf.org/viaf/54268310,,273,273,,2
"Pesce, L.","Pesce, L.",http://viaf.org/viaf/54313981,,1447,1447,,2
"Bassani, Angelo","Bassani, Angelo",http://viaf.org/viaf/54404071,,868,868,,1
"Losito, Maria","Losito, Maria",http://viaf.org/viaf/54405366,,236,236,,1
"Caracausi, Andrea","Caracausi, Andrea",http://viaf.org/viaf/54452430,,476,476,,1
"Pigozzo, F.","Pigozzo, Federico",http://viaf.org/viaf/54464041,,399,399,,1
"Pigozzo, Federico","Pigozzo, Federico",http://viaf.org/viaf/54464041,,399,399,,1
"D'Amico, Silvio","D'Amico, Silvio",http://viaf.org/viaf/54755,,528,528,,1
"Freller, Thomas","Freller, Thomas",http://viaf.org/viaf/55047976,,1350,1350,,1
"Concina, E.","Concina, Ennio",http://viaf.org/viaf/55083048,http://viaf.org/viaf/49634304,1313,1313,,1
"Lettieri, Dan","Lettieri, Daniel",http://viaf.org/viaf/5528844,http://viaf.org/viaf/280065005,92,92,,1
"Bertuzzi, Alberto","Bertuzzi, Alberto",http://viaf.org/viaf/55425317,,210,210,,1
"Bertele, Tommaso","Bertelè, Tommaso",http://viaf.org/viaf/55461967,,1082,1082,,1
"Tomasin, Giancarlo","Tomasin, Giancarlo",http://viaf.org/viaf/55534137,,1183,1183,,1
"Dario, Marisa","Dario, Marisa",http://viaf.org/viaf/55688544,,1208,1208,,1
"Santschi, Elisabeth","Santschi, Elisabeth",http://viaf.org/viaf/55825629,,657,657,,1
"Reberschak, M.","Reberschak, Maurizio",http://viaf.org/viaf/55840529,http://viaf.org/viaf/40804008,1190,1190,,1
"Scarfì, Bianca Maria","Scarfì, Bianca Maria",http://viaf.org/viaf/5586467,,1293,1293,,1
"Marcolini, Giuliana","Marcolini, Giuliana",http://viaf.org/viaf/56329818,,1452,1452,,1
"Ortolani, Dario","Ortolani, Dario",http://viaf.org/viaf/56351932,,712,712,,1
"ORTOLANI, DARIO","Ortolani, Dario",http://viaf.org/viaf/56351932,,712,712,,1
"Ducellier, Alain","Ducellier, Alain",http://viaf.org/viaf/56609016,,1083,1083,,1
"Quarantotti Gambini, P. A.","Quarantotti Gambini, Pier Antonio",http://viaf.org/viaf/56615211,,619,619,,1
"Infelise, M.","Infelise, Mario",http://viaf.org/viaf/56648346,,806,806,,1
"Hunecke, Volker","Hunecke, Volker",http://viaf.org/viaf/56655694,,144,144,,1
"Casella, L.","Casella, L.",http://viaf.org/viaf/56681456,,34,34,,2
"Zille, E.","Zille, E.",http://viaf.org/viaf/56686358,,164,164,,2
"Leicht, P. S.","Leicht, P. S.",http://viaf.org/viaf/56692377,,547,547,,2
"Bettini, Sergio","Bettini, Sergio",http://viaf.org/viaf/56735652,,1147,1147,,1
"Politi, Giorgio","Politi, Giorgio",http://viaf.org/viaf/56736099,,447,447,,1
"Mancini, A.","Mancini, A.",http://viaf.org/viaf/56796890,,1153,1153,,2
"Mattoni, L.","Mattoni, L.",http://viaf.org/viaf/56851304,,228,228,,0
"Larivière, Claire Judde de","Judde de Larivière, Claire ",http://viaf.org/viaf/56888523,,960,960,,1
"Brugnoli, A.","Brugnoli, A.",http://viaf.org/viaf/56964184,,1230,1230,,2
"Tumiati, Corrado","Tumiati, Corrado",http://viaf.org/viaf/57427004,,1412,1412,,1
"Stefani, G.","Stefani, G.",http://viaf.org/viaf/57771690,,1173,1173,,2
"Celotti, Maria","Celotti, Maria",http://viaf.org/viaf/57783542,,235,235,,1
"Vianello, Daniela Milani","Milani Vianello, Daniela",http://viaf.org/viaf/57875587,,672,672,,1
"Ambrosini, Claudio","Ambrosini, Claudio",http://viaf.org/viaf/58207732,,1181,1181,,1
"Blaas, R.","Blaas, R.",http://viaf.org/viaf/5824707,,849,849,,2
"Fornasiero, D.","Fornasiero, D.",http://viaf.org/viaf/58313286,,1139,1139,,2
"Dalbello, Mladen Culic","Culic Dalbello, Mladen ",http://viaf.org/viaf/58317729,,1070,1070,,1
"Culic-Dalbello, Mladen","Culic-Dalbello, Mladen",http://viaf.org/viaf/58317729,,1457,1457,,1
"Campagnol, Isabella","Campagnol, Isabella",http://viaf.org/viaf/58997212,,451,451,,1
"Altet, Xavier Barral i","Barral i Altet, Xavier ",http://viaf.org/viaf/59078565,,1094,1094,,1
"Camilucci, Marcello","Camilucci, Marcello",http://viaf.org/viaf/59079922,,1085,1085,,1
"Borri, Francesco","Borri, Francesco",http://viaf.org/viaf/59092884,,1482,1482,,1
"Corti, Gino","Corti, Gino",http://viaf.org/viaf/59098155,,481,481,,1
"Masiero, Roberto","Masiero, Roberto",http://viaf.org/viaf/59104106,,594,594,,2
"Principe, Quirino","Principe, Quirino",http://viaf.org/viaf/59104467,,108,108,,1
"Fedalto, G.","Fedalto, Giorgio",http://viaf.org/viaf/59122800,,510,510,,1
"Fedalto, Giorgio","Fedalto, Giorgio",http://viaf.org/viaf/59122800,,510,510,,1
"Niero, A.","Niero, Antonio",http://viaf.org/viaf/59163932,,760,760,,1
"Niero, Antonio","Niero, Antonio",http://viaf.org/viaf/59163932,,760,760,,1
"Foresti, A.","Foresti, A.",http://viaf.org/viaf/59178285,,1299,1299,,2
"Zaboklicki, Krzysztof","Zaboklicki, Krzysztof",http://viaf.org/viaf/59206877,,1373,1373,,1
"Margiotta, Umberto","Margiotta, Umberto",http://viaf.org/viaf/59210062,,1483,1483,,1
"Rainer, J.","Rainer, J.",http://viaf.org/viaf/59210402,,641,641,,2
"Zorzanello, Giulio","Zorzanello, Giulio",http://viaf.org/viaf/59216545,,136,136,,1
"Zorzanello, G.","Zorzanello, Giulio",http://viaf.org/viaf/59216545,,136,136,,1
"Pilo, G. M.","Pilo, Giuseppe Maria",http://viaf.org/viaf/59237266,,17,17,,1
"Pilo, Giuseppe M.","Pilo, Giuseppe Maria",http://viaf.org/viaf/59237266,,17,17,,1
"Magrini, S.","Magrini, S.",http://viaf.org/viaf/59244774,,361,361,,2
"Bianchi, Francesco","Bianchi, Francesco",http://viaf.org/viaf/59348551,,846,846,,2
"Stella, Aldo","Stella, Aldo",http://viaf.org/viaf/59373258,,791,791,,1
"Stella, A.","Stella, Aldo",http://viaf.org/viaf/59373258,,791,791,,1
"Brovelli, Ivan","Brovelli, Ivan",http://viaf.org/viaf/59376003,,630,630,,1
"Bianchi, G.","Bianchi, Gabriele",http://viaf.org/viaf/59415506,,301,301,,1
"Bianchi, Gabriele","Bianchi, Gabriele",http://viaf.org/viaf/59415506,,301,301,,1
"Ferluga, Jadran","Ferluga, J̌adran",http://viaf.org/viaf/59504173,,117,117,,1
"Fogolari, Gino","Fogolari, Gino",http://viaf.org/viaf/5958902,,100,100,,1
"FOGOLARI, GINO","Fogolari, Gino",http://viaf.org/viaf/5958902,,100,100,,1
"Megna, Laura","Megna, Laura",http://viaf.org/viaf/60623789,,1346,1346,,1
"Kudis, Nina","Kudis, Nina",http://viaf.org/viaf/6084605,,1347,1347,,1
"Palma, Renata","Palma, Renata",http://viaf.org/viaf/60931366,,445,445,,1
"Moetter, Gerd van de","Moetter, Gerd van de",http://viaf.org/viaf/6110,,1423,1423,,1
"MacKay, Pierre A.","MacKay, Pierre A.",http://viaf.org/viaf/6110411,,1407,1407,,1
"BRUNETTI, M.","Brunetti, Mario",http://viaf.org/viaf/61328983,,607,607,,1
"BRUNETTI, MARIO","Brunetti, Mario",http://viaf.org/viaf/61328983,,607,607,,1
"Brunetti, Mario","Brunetti, Mario",http://viaf.org/viaf/61328983,,607,607,,1
"Brunetti, M.","Brunetti, Mario",http://viaf.org/viaf/61328983,,607,607,,1
"Ulvioni, Paolo","Ulvioni, Paolo",http://viaf.org/viaf/61400844,,33,33,(1947-),1
"Ulvioni, P.","Ulvioni, Paolo",http://viaf.org/viaf/61400844,,33,33,,1
"Slusallek, Klaus","Slusallek, Klaus",http://viaf.org/viaf/61490283,,255,255,,1
"Dujcev, Ivan","Dujcev, Ivan",http://viaf.org/viaf/61544961,,1251,1251,,1
"Altan, Carlo Tullio","Altan, Carlo Tullio",http://viaf.org/viaf/61554132,,815,815,,1
"Mackenney, Richard","Mackenney, Richard",http://viaf.org/viaf/61567857,,327,327,,1
"Eisenbichler, Konrad","Eisenbichler, Konrad",http://viaf.org/viaf/61569654,,1332,1332,,1
"Grendler, Paul F.","Grendler, Paul Frederick",http://viaf.org/viaf/61580736,,450,450,,1
"Grendler, Paul P.","Grendler, Paul Frederick",http://viaf.org/viaf/61580736,,450,450,,1
"Muraro, M.","Muraro, Michelangelo",http://viaf.org/viaf/61583803,,198,198,,1
"Muraro, Michelangelo","Muraro, Michelangelo",http://viaf.org/viaf/61583803,,198,198,,1
"Pace, Valentino","Pace, Valentino",http://viaf.org/viaf/61668014,,545,545,,2
"Spezzani, Pietro","Spezzani, Pietro",http://viaf.org/viaf/61697785,,907,907,,1
"Gisolfi, Diana","Gisolfi, Diana",http://viaf.org/viaf/61698279,,1420,1420,,1
"Vazzoler, Franco","Vazzoler, Franco",http://viaf.org/viaf/61716622,,1476,1476,,1
"Conti, Cinzia","Conti, Cinzia",http://viaf.org/viaf/61719245,,1496,1496,,1
"Panciera, Walter","Panciera, Walter",http://viaf.org/viaf/61769288,,1327,1327,,1
"Levi, A.","Levi, A.",http://viaf.org/viaf/61782655,,894,894,,2
"Maio, Alessandra Di","Di Maio, Alessandra ",http://viaf.org/viaf/61803636,,1172,1172,,1
"Faverzani, Luciano","Faverzani, Luciano",http://viaf.org/viaf/61836563,,755,755,,1
"Ortolani, Roberto","Ortolani, Roberto",http://viaf.org/viaf/6204265,,90,90,,1
"Necco, Giovanni","Necco, Giovanni",http://viaf.org/viaf/62312355,,492,492,,1
"Sorelli, Fernanda","Sorelli, Fernanda",http://viaf.org/viaf/63004074,,1012,1012,,1
"Luca, C.","Luca, Cristian",http://viaf.org/viaf/63396158,,573,573,,1
"Luca, Cristian","Luca, Cristian",http://viaf.org/viaf/63396158,,573,573,,1
"Fasolo, Jacopo","Fasolo, Jacopo",http://viaf.org/viaf/63665141,,354,354,,1
"Gardani, Dante Luigi","Gardani, Dante Luigi",http://viaf.org/viaf/63673202,,1256,1256,,1
"Toso, Arturo","Toso, Arturo",http://viaf.org/viaf/63869835,,1196,1196,,1
"Moschini, Sandra","Moschini Marconi, Sandra",http://viaf.org/viaf/63890830,,313,313,,1
"Haskell, Francis","Haskell, Francis",http://viaf.org/viaf/64018036,,1309,1309,,1
"Guidorizzi, Ernesto","Guidorizzi, Ernesto",http://viaf.org/viaf/64018117,,386,386,,2
"Lazzarini, Antonio","Lazzarini, Antonio",http://viaf.org/viaf/64021087,,229,229,,1
"Lazzarini, A.","Lazzarini, Antonio",http://viaf.org/viaf/64021087,,229,229,,1
"La Rocca, C.","La Rocca, C.",http://viaf.org/viaf/64022508,,827,827,,2
"Billo, L.","Billo, L.",http://viaf.org/viaf/64024623,,777,777,,2
"Barbero, Alessandro","Barbero, Alessandro",http://viaf.org/viaf/64025408,,1019,1019,,1
"Cella, Sergio","Cella, Sergio",http://viaf.org/viaf/64052381,,35,35,,1
"Cella, S.","Cella, Sergio",http://viaf.org/viaf/64052381,,35,35,,1
"Giusti, B.","Giusti, B.",http://viaf.org/viaf/64072355,,434,434,,2
"Giusti, R.","Giusti, R.",http://viaf.org/viaf/64072355,,683,683,,2
"Giusti, G.","Giusti, G.",http://viaf.org/viaf/64072355,,1344,1344,,2
"Sgarbi, Vittorio","Sgarbi, Vittorio",http://viaf.org/viaf/64083221,,1438,1438,,1
"Errante, Vincenzo","Errante, Vincenzo",http://viaf.org/viaf/64085596,,91,91,,2
"Dorigo, Wladimiro","Dorigo, Wladimiro",http://viaf.org/viaf/64085971,,674,674,,1
"Caccia, Ettore","Caccia, Ettore",http://viaf.org/viaf/64090413,,1176,1176,,1
"Aikema, Bernard","Aikema, Bernard",http://viaf.org/viaf/64146333,,663,663,,1
"Buonopane, A.","Buonopane, Alfredo",http://viaf.org/viaf/64148563,,979,979,,1
"Fiocchi, F.","Fiocchi, F.",http://viaf.org/viaf/64150198,,1421,1421,,2
"Tichy, Susanne","Tichy, Susanne",http://viaf.org/viaf/64159759,,357,357,,1
"Dal Molin, G.","Dal Molin, G.",http://viaf.org/viaf/64212728,,950,950,,2
"Capaci, Bruno","Capaci, Bruno",http://viaf.org/viaf/64234584,,308,308,,1
"Canato, Maria Teresa Pasqualini","Pasqualini Canato, Maria Teresa",http://viaf.org/viaf/64240205,,52,52,,1
"Cappelletto, Chiara","Cappelletto, Chiara",http://viaf.org/viaf/64295857,,1513,1513,,1
"Giannasi, L.","Giannasi, Lilian Chrystiane",http://viaf.org/viaf/64319296,http://viaf.org/viaf/164146284238615330503,338,338,,1
"Fano, Fabio","Fano, Fabio",http://viaf.org/viaf/64391170,,593,593,,2
"Scarpa, G. B.","Scarpa, G. B.",http://viaf.org/viaf/64951545,,1286,1286,,0
"Scarpa, Giuseppe","Scarpa, Giuseppe",http://viaf.org/viaf/64951545,,1286,1286,,1
"Bacchio, E.","Bacchio, E.",http://viaf.org/viaf/65228468,,21,21,,2
"Bacchion, E.","Bacchion, Eugenio",http://viaf.org/viaf/65228468,,21,21,,2
"Bacchion, Eugenio","Bacchion, Eugenio",http://viaf.org/viaf/65228468,,21,21,,2
"Maletta, E.","Maletta, E.",http://viaf.org/viaf/65292092,,195,195,,2
"De Ruitz, M.","De Ruitz, Mario",http://viaf.org/viaf/65294101,,1072,1072,,1
"Vital, A.","Vital, A.",http://viaf.org/viaf/6536434,,458,458,,2
"Vitali, M. C.","Vitali, Maria Cristina",http://viaf.org/viaf/6536434,,458,458,,1
"Vitali, Maria Cristina","Vitali, Maria Cristina",http://viaf.org/viaf/6536434,,458,458,,1
"Costa, Mario Dalla","Dalla Costa, Mario",http://viaf.org/viaf/65416591,,350,350,,1
"De Ambrosis, M.","Deambrosis, M.",http://viaf.org/viaf/65529978,,505,505,,2
"Deambrosis, M.","Deambrosis, M.",http://viaf.org/viaf/65529978,,505,505,,2
"Bianchini, Alfredo","Bianchini, Alfredo",http://viaf.org/viaf/65546189,,312,312,,1
"Costa, Maria-Mercedes","Costa, Maria-Mercedes",http://viaf.org/viaf/65649155,,724,724,,1
"Malavasi, S.","Malavasi, Stefania",http://viaf.org/viaf/65671447,http://viaf.org/viaf/46886557,1525,1525,,1
"Yannopoulos, Yannis","Yannopoulos, Yannis",http://viaf.org/viaf/65783563,,587,587,,1
"Maggioni, Mary Farina","Farina Maggioni, Mary ",http://viaf.org/viaf/66056685,,804,804,,1
"Sipic, Igor","Šipić, Igor",http://viaf.org/viaf/66289863,,601,601,,1
"Sorrentino, Sabina","Sorrentino, Sabina",http://viaf.org/viaf/66361469,,964,964,,1
"Limentani, Uberto","Limentani, Uberto",http://viaf.org/viaf/66481007,,526,526,,1
"Scarabello, Giovanni","Scarabello, Giovanni",http://viaf.org/viaf/66483257,,176,176,,1
"Tucci, Ugo","Tucci, Ugo",http://viaf.org/viaf/66559085,,702,702,,1
"Perini, L.","Perini, L.",http://viaf.org/viaf/66583927,,279,279,,2
"Lavarda, Sergio","Lavarda, Sergio",http://viaf.org/viaf/66703700,,726,726,,1
"Lavarda, S.","Lavarda, Sergio",http://viaf.org/viaf/66703700,,726,726,,1
"Beato, E.","Beato, E.",http://viaf.org/viaf/67256398,,1416,1416,,2
"Lodi, S.","Lodi, S.",http://viaf.org/viaf/67275843,,912,912,,2
"Collodo, S.","Collodo, Silvana",http://viaf.org/viaf/67432,,200,200,,1
"Cavallaro, S.","Cavallaro, S.",http://viaf.org/viaf/67629928,,44,44,,2
"Beltrami, Cristina","Beltrami, Cristina",http://viaf.org/viaf/67667612,,129,129,,1
"Santostefano, Piero","Santostefano, Piero",http://viaf.org/viaf/67847946,,356,356,,1
"Voltan, C.","Voltan, C.",http://viaf.org/viaf/6799331,,267,267,,2
"Fario, Emilio","Fario, Emilio",http://viaf.org/viaf/68035236,,1488,1488,,1
"Voltolina, Giulietta","Voltolina, Giulietta",http://viaf.org/viaf/68726238,,765,765,,1
"Ashtor, Eliahu","Ashtor, Eliahu",http://viaf.org/viaf/68938099,,1307,1307,,1
"Rhodes, Dennis E.","Rhodes, Dennis Everard",http://viaf.org/viaf/68944165,,1040,1040,,1
"Halkin, François","Halkin, François",http://viaf.org/viaf/68944371,,76,76,,1
"Clough, C. H.","Clough, Cecil H.",http://viaf.org/viaf/68944993,http://viaf.org/viaf/46773332,872,872,,1
"Lanza, Franco","Lanza, Franco",http://viaf.org/viaf/68963598,,802,802,,1
"Ciardo, Manlio","Ciardo, Manlio",http://viaf.org/viaf/68971344,,1159,1159,,1
"Magagnato, Licisco","Magagnato, Licisco",http://viaf.org/viaf/68978674,,790,790,,1
"Petri, Rolf","Petri, Rolf",http://viaf.org/viaf/68994505,,617,617,,1
"Pirazzoli, Paolo Antonio","Pirazzoli, Paolo Antonio",http://viaf.org/viaf/69003189,,853,853,,1
"Law, John Easton","Law, John Easton",http://viaf.org/viaf/69021487,,280,280,,1
"Law, J. E.","Law, John Easton",http://viaf.org/viaf/69021487,,280,280,,1
"Vianello, Nereo","Vianello, Nereo",http://viaf.org/viaf/69035981,,667,667,,1
"Vianello, N.","Vianello, Nereo",http://viaf.org/viaf/69035981,,667,667,,1
"Bortolami, S.","Bortolami, Sante",http://viaf.org/viaf/69052383,,837,837,,1
"Noto, S.","Noto, S.",http://viaf.org/viaf/69119285,,132,132,,2
"Noto, Giuseppe","Noto, Giuseppe",http://viaf.org/viaf/69119285,,191,191,,2
"Sopracasa, Alessio","Sopracasa, Alessio",http://viaf.org/viaf/69151759,,1283,1283,,1
"Michieli, Fabio","Michieli, Fabio",http://viaf.org/viaf/69163061,,105,105,,1
"Occhi, Katia","Occhi, Katia",http://viaf.org/viaf/69234961,,758,758,,1
"Tuskés, Anna","Tuskés, Anna",http://viaf.org/viaf/6926196,,1254,1254,,1
"Cesarini Sforza, L.","Cesarini Sforza, L.",http://viaf.org/viaf/69730416,,717,717,,2
"Mutinelli, Gia","Mutinelli, Gia",http://viaf.org/viaf/6991176,,647,647,sebina,0
"Rossato, Valerio","Rossato, Valerio",http://viaf.org/viaf/70080179,,682,682,,1
"Agostini, Tiziana","Agostini, Tiziana",http://viaf.org/viaf/70083336,,1426,1426,,1
"Viterbo, Ariel","Viterbo, Ariel",http://viaf.org/viaf/70764051,,1351,1351,,1
"Giachery, Alessia","Giachery, Alessia",http://viaf.org/viaf/70781334,,800,800,,1
"Saraval, U.","Saraval, Umberto",http://viaf.org/viaf/71284781,http://viaf.org/viaf/301109962,45,45,,1
"Davis, Robert","Davis, Robert",http://viaf.org/viaf/71396523,,779,779,,2
"Luzi, Mario","Luzi, Mario",http://viaf.org/viaf/71402748,,534,534,,1
"Semi, Emanuela Trevisan","Trevisan Semi, Emanuela",http://viaf.org/viaf/71403508,,61,61,,1
"Coniglio, G.","Coniglio, Giuseppe",http://viaf.org/viaf/71403793,,731,731,,1
"Palazzolo, Maria Iolanda","Palazzolo, Maria Iolanda",http://viaf.org/viaf/71403900,,1530,1530,,1
"Pullan, B.","Pullan, Brian S.",http://viaf.org/viaf/71404493,,579,579,,1
"Pullan, Brian","Pullan, Brian S.",http://viaf.org/viaf/71404493,,579,579,,1
"Lavagnini, Bruno","Lavagnini, Bruno",http://viaf.org/viaf/71407203,,1511,1511,,1
"Cernigliaro, Aurelio","Cernigliaro, Aurelio",http://viaf.org/viaf/71415388,,1440,1440,,1
"Del Negro, P.","Del Negro, Piero",http://viaf.org/viaf/71415576,,934,934,,1
"Negro, Piero Del","Del Negro, Piero ",http://viaf.org/viaf/71415576,,1138,934,,1
"Ferrero, Sergio","Ferrero, Sergio",http://viaf.org/viaf/71421007,,493,493,,1
"Targhetta, F.","Targhetta, F.",http://viaf.org/viaf/71425061,,1357,1357,,2
"Borin, Fabrizio","Borin, Fabrizio",http://viaf.org/viaf/71434763,,835,835,,1
"Doumerc, Bernard","Doumerc, Bernard",http://viaf.org/viaf/71457087,,170,170,,1
"Braccesi, Simonetta Adorni","Adorni-Braccesi, Simonetta ",http://viaf.org/viaf/71459908,,1371,1371,,1
"Musu, Ignazio","Musu, Ignazio",http://viaf.org/viaf/71471891,,560,560,,1
"Zan, Luca","Zan, Luca",http://viaf.org/viaf/71487422,,1257,1257,,1
"Baiocchi, Angelo","Baiocchi, Angelo",http://viaf.org/viaf/71488251,,575,575,,1
"Barzazi, Antonella","Barzazi, Antonella",http://viaf.org/viaf/71516325,,326,326,,1
